,source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
520,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,OPERATORS: (ETHNICITY = HISPANIC),COUNTY,41,41,OR,OREGON,80,SOUTHEAST,45,45,MALHEUR,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, MALHEUR",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"301,975",4.7
521,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,39,39,LANE,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, LANE",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"13,940",(L)
522,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,43,43,LINN,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, LINN",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"31,913",(L)
523,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,71,71,YAMHILL,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, YAMHILL",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"19,305",(L)
524,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,20,NORTH CENTRAL,65,65,WASCO,,,0,,,9000,UNITED STATES,"OREGON, NORTH CENTRAL, WASCO",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"25,868",(L)
525,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,30,NORTHEAST,59,59,UMATILLA,,,0,,,9000,UNITED STATES,"OREGON, NORTHEAST, UMATILLA",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"42,900",(L)
526,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,70,SOUTHWEST,19,19,DOUGLAS,,,0,,,9000,UNITED STATES,"OREGON, SOUTHWEST, DOUGLAS",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"17,551",4.7
527,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,70,SOUTHWEST,29,29,JACKSON,,,0,,,9000,UNITED STATES,"OREGON, SOUTHWEST, JACKSON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"18,429",(L)
528,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,80,SOUTHEAST,31,31,JEFFERSON,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, JEFFERSON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00, (D),(D)
529,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,80,SOUTHEAST,35,35,KLAMATH,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, KLAMATH",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00, (D),(D)
530,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,5,5,CLACKAMAS,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, CLACKAMAS",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"110,514",(L)
531,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,47,47,MARION,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, MARION",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"92,367",(L)
532,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,67,67,WASHINGTON,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, WASHINGTON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"245,238",(L)
533,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,20,NORTH CENTRAL,27,27,HOOD RIVER,,,0,,,9000,UNITED STATES,"OREGON, NORTH CENTRAL, HOOD RIVER",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"204,636",(L)
534,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,80,SOUTHEAST,45,45,MALHEUR,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, MALHEUR",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"600,637",(L)
535,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,5,5,CLACKAMAS,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, CLACKAMAS",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"75,297",4.7
536,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,39,39,LANE,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, LANE",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"54,465",4.7
537,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,43,43,LINN,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, LINN",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"105,494",4.7
538,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,47,47,MARION,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, MARION",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"198,508",4.7
539,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,67,67,WASHINGTON,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, WASHINGTON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"122,563",4.7
540,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,71,71,YAMHILL,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, YAMHILL",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"113,730",4.7
541,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,20,NORTH CENTRAL,27,27,HOOD RIVER,,,0,,,9000,UNITED STATES,"OREGON, NORTH CENTRAL, HOOD RIVER",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"144,197",4.7
542,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,20,NORTH CENTRAL,65,65,WASCO,,,0,,,9000,UNITED STATES,"OREGON, NORTH CENTRAL, WASCO",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"154,694",4.7
543,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,30,NORTHEAST,59,59,UMATILLA,,,0,,,9000,UNITED STATES,"OREGON, NORTHEAST, UMATILLA",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"232,154",4.7
544,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,70,SOUTHWEST,19,19,DOUGLAS,,,0,,,9000,UNITED STATES,"OREGON, SOUTHWEST, DOUGLAS",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"39,609",4.7
545,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,70,SOUTHWEST,29,29,JACKSON,,,0,,,9000,UNITED STATES,"OREGON, SOUTHWEST, JACKSON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"41,976",4.7
546,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,80,SOUTHEAST,31,31,JEFFERSON,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, JEFFERSON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"147,670",4.7
547,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,80,SOUTHEAST,35,35,KLAMATH,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, KLAMATH",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"175,405",4.7
548,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",OPERATORS,"OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)",COUNTY,41,41,OR,OREGON,80,SOUTHEAST,45,45,MALHEUR,,,0,,,9000,UNITED STATES,"OREGON, SOUTHEAST, MALHEUR",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"276,061",4.7
549,CENSUS,DEMOGRAPHICS,EXPENSES,EXPENSE TOTALS,OPERATING,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,EXPENSE,$ / OPERATION,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",COUNTY,41,41,OR,OREGON,10,NORTHWEST,3,3,BENTON,,,0,,,9000,UNITED STATES,"OREGON, NORTHWEST, BENTON",2012,ANNUAL,0,0,YEAR,,2012-12-31 00:00:00,"32,721",4.7
